,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
95,Auf der Bank hinterm Mülltonnenhäuschen im Hof lieg ich und blicke durchs Amselgezeter hindurch auf die strudelnden… https://t.co/Ldec1RHNHi,                      ü         ä                                                                                  …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
96,"In Hof (Bayern) sind es am 14.06.2022 um 21:00Uhr genau 18.6°C, gefühlt sind es 18°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
98,#Haus #zuverkaufen #BadLiebenwerda #Brandenburg #DeutschlandRUHIG WOHNEN AM STADTRAND IM GRÜNEN Das schöne große G… https://t.co/MIZzXv7ktA,#     #            #               #            #                                          ü           ö      ß   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
99,"In Hof (Bayern) sind es am 14.06.2022 um 19:56Uhr genau 21.9°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
100,"RT @FuestClemens: Die These, die Steuersenkung sei an die Mineralölkonzerne geflossen, bestätigt sich nicht. Im Vergleich zu Frankreich, wo…","          ,                                     ö                   ,     ä               .                           ,   …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
101,"In Hof (Bayern) sind es am 14.06.2022 um 19:00Uhr genau 21.5°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
102,@MRediger @sbv @LIDnews Ja ds isch wie weni aubes am Samschti zHingerüberungere mini Zibälä verchoufe aber bi mer c… https://t.co/Wx86VhjmIb,                                                   ü                  ä ä                        …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
104,"In Hof (Bayern) sind es am 14.06.2022 um 17:57Uhr genau 21.9°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
105,@Fotobiene @Johann_v_d_Bron Meine Kindheitserinnerung. Kleeblumenwiese 🍀 im Hof und ich Bienenstiche 🐝 am Fuß. Aber… https://t.co/Wkbppjb5yw,   _ _ _                              .                 🍀                             🐝      ß.     …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
106,"RT @stadt_kiel: Es ist für die Erdkröten so weit: Nachdem die Jungkröten am Schulensee herangewachsen sind, machen sie sich auf den Weg Ric…","         ü           ö           :                   ö                                     ,                                …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
107,"Es ist für die Erdkröten so weit: Nachdem die Jungkröten am Schulensee herangewachsen sind, machen sie sich auf den… https://t.co/69WVeNCkco","        ü           ö           :                   ö                                     ,                        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
108,RT @linie206: Linienstraßenfest 2022! Am 09.07. - 14-21h - wollen wir ein Sommerfest in der Kleinen Rosenthaler Str und in unserem schönen…,           ß           !      .  . -   -    -                                                                            ö   …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
110,"In Hof (Bayern) sind es am 14.06.2022 um 17:01Uhr genau 22.1°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
111,"In Hof (Bayern) sind es am 14.06.2022 um 15:57Uhr genau 22.0°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
113,"In Hof (Bayern) sind es am 14.06.2022 um 14:56Uhr genau 20.8°C, gefühlt sind es 20°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
115,"In Hof (Bayern) sind es am 14.06.2022 um 13:59Uhr genau 20.1°C, gefühlt sind es 19°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
116,"Kino unter freiem Himmel
Das Open-Air-Kino #Spandau im Hof der Stadtbibliothek an der Carl-Schurz-Straße 13 startet… https://t.co/2yn8Y1sXrh","                        
        -   -     #                                              -      -    ß            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
117,"In Hof (Bayern) sind es am 14.06.2022 um 13:00Uhr genau 19.1°C, gefühlt sind es 18°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
118,"Platte am Vorderrad, gemerkt um 11.45 im Hof. 
Zug um 12.25. 
Beim Radlgeschäft ums Eck hab ich es reparieren lasse… https://t.co/DPH7pAF9bm","                   ,              .         . 
         .  . 
              ä                                      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
120,RT @NZZ: In der Türkei wird ein Grossteil des Plastikabfalls aus Europa rezykliert. Die Drecksarbeit machen syrische Flüchtlinge unter oft…,         ü                                                                .                                    ü                  …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
122,"AKTUELL | ""Fine Vocals and Grooves"" - unter dieser Überschrift bescherten ""Daphne's Flight"" aus London und ""Hôpital… https://t.co/EHPuzQygWk","        | ""                       "" -              ü                      ""      '        ""                "" ô     …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
123,"In Hof (Bayern) sind es am 14.06.2022 um 11:57Uhr genau 17.9°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
125,Werte Fahrgäste! Am 16.06.2022 findet auf der Linie 155 zwischen Dobareuth und Hof kein Linienverkehr statt. Danke… https://t.co/goVWQ2p4SO,           ä   !      .  .                                                                                 .      …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
127,"@Spreeguerkchen Da ich ziemlich sicher weiß, dass mein Müll auf einem richtigen Recycling Hof landet und nicht am E… https://t.co/LnczCeMAkz","                            ß,            ü                                                          …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
129,"In Hof (Bayern) sind es am 14.06.2022 um 11:01Uhr genau 16.4°C, gefühlt sind es 15°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
131,"@Sentenzomat @rotemohnblume Knoblauch ist überhaupt nur in die Menschliche Nahrung gekommen, weil man ihn am Hof de… https://t.co/zxyo5KZ2nU","                  ü                                                ,                       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
132,"@Joe_not_Jo Mach es einfach, Frechheit siegt! 😉 Bei Mir Altes Gebäude (am sanieren) haben sich Abends Interessenten… https://t.co/rME4ULjhT4"," _   _                  ,                ! 😉                  ä    (           )                                …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
137,Großer Andrang beim Tag des offenen Hofes am Hof Martinen … https://t.co/gChjfuQbfv #amrum #ferienwohnung #news,   ß                                                      …      :// .  /           #      #              #    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
138,"In Hof (Bayern) sind es am 14.06.2022 um 09:59Uhr genau 15.3°C, gefühlt sind es 14°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
139,Auffindbarkeit Trautenauer Hof Sitzung des Stadtbezirksrates Kirchrode-Bemerode-Wülferode am 10.02.2021 TOP 9.2.2.… https://t.co/ldbrvb5nZu,                                                                      -        - ü             .  .          . . .…      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
141,RT @Wiesentbote: Pilgerherberge im Klostertor in Hof feiert 10-jähriges Bestehen: Im Juli 2012 wurde sie eingeweiht: Die Pilgerherberge der…,                                              - ä               :                                  :                       …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
142,"In Hof (Bayern) sind es am 14.06.2022 um 08:57Uhr genau 14.0°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
144,Ferienhof Blaas in Mals. Der neu errichtete Hof befindet sich in ruhiger Lage am Ende des idyllischen Bergdorfes Sc… https://t.co/CptLKvFlNG,                       .                                                                                           …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
145,"In Hof (Bayern) sind es am 14.06.2022 um 07:57Uhr genau 11.6°C, gefühlt sind es 11°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
148,"Die #türkischeCommunity sieht den #Gemeindebau Hof echt schon als Privatbesitz..

Den Kinder Traktor mitten am Gehw… https://t.co/ZJ5SMBltx5","    # ü                           #                                           ..

                                 …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
149,"In Hof (Bayern) sind es am 14.06.2022 um 07:00Uhr genau 9.1°C, gefühlt sind es 9°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü             ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
152,Pilgerherberge im Klostertor in Hof feiert 10-jähriges Bestehen: Im Juli 2012 wurde sie eingeweiht: Die Pilgerherbe… https://t.co/n5Qw4dlvqr,                                             - ä               :                                  :                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
153,Impftermine in Stadt und Landkreis Hof: In Stadt und Landkreis Hof finden derzeit zahlreiche Sonder-Impfaktionen (m… https://t.co/LnOSfofby4,                                      :                                                            -             ( …      :// .  /          ,-0.75,1.0,neutral,0.0,1.0,0.0,0.0
155,"RT @harry_stoiber: @raechist @iwonalaub Meine Lieblings-Story dazu:
Ukrainier:innen leben bei uns am Hof im Bauernhaus. Bevor sie das 1. Ma…","                    -          :
         :                                        .                .   …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
157,"@S_Gortchakoff @rundschau12 1 Ja. Und zeigt, wie unclever es von Resteuropa am Ende war, 🇩🇪 auszunehmen wie eine We… https://t.co/BfMc7CzkM1"," _                    .          ,                                           , 🇩🇪                        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
158,"In Hof (Bayern) sind es am 14.06.2022 um 05:58Uhr genau 6.9°C, gefühlt sind es 7°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü             ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
159,"In Hof (Bayern) sind es am 14.06.2022 um 04:56Uhr genau 7°C, gefühlt sind es 6°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             ° ,    ü             ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
160,"In Hof (Bayern) sind es am 14.06.2022 um 03:59Uhr genau 7.4°C, gefühlt sind es 7°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü             ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
162,"In Hof (Bayern) sind es am 14.06.2022 um 02:56Uhr genau 8.0°C, gefühlt sind es 8°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü             ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
164,"@stute_s @MelnykAndrij Es steht Dir jederzeit frei, Haus und Hof, Einkommen der  Ukraine zu spenden. Ich sehe nicht… https://t.co/34Uerd6yVy"," _                               ,             ,                                  .               …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
165,"In Hof (Bayern) sind es am 14.06.2022 um 01:59Uhr genau 8.7°C, gefühlt sind es 8°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü             ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
166,"In Hof (Bayern) sind es am 14.06.2022 um 00:57Uhr genau 9.8°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :             . ° ,    ü              ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
168,@Marcell84318402 War insgesamt eine wohlbehütete Kindheit. Daraus hervor gestochen haben zusätzlich die Wochenenden… https://t.co/slFSsjIcli,                                    ü             .                                  ä                      …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
172,"In Hof (Bayern) sind es am 14.06.2022 um 00:01Uhr genau 10.6°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
175,"In Hof (Bayern) sind es am 13.06.2022 um 22:56Uhr genau 12.7°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
185,@MarcoBuschmann Kümmern sie sich um die einrichtungsbezogene Impfpflicht! Ein Desaster und ein Rechtsbruch ohne End… https://t.co/5Gfz5zdBNU,   ü                                                      !                                          …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
187,"In Hof (Bayern) sind es am 13.06.2022 um 21:59Uhr genau 13.0°C, gefühlt sind es 12°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
194,Als heldenhafter Retter erscheint #Lohengrin am Hof. Doch woher er kommt und welche Interessen er vertritt - danach… https://t.co/ATyf7vINOa,                                  #                .                                                       -       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
195,"In Hof (Bayern) sind es am 13.06.2022 um 21:00Uhr genau 14.3°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
200,"In Hof (Bayern) sind es am 13.06.2022 um 20:01Uhr genau 16.2°C, gefühlt sind es 15°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
204,"In Hof (Bayern) sind es am 13.06.2022 um 19:00Uhr genau 17.0°C, gefühlt sind es 16°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
213,"@Dust3Ct @jsprondel M45 ist Spandauer Linie.. und da habe ich leider am wenigsten zu tun 😔
030 2560 ist Telefonnumm… https://t.co/I9zTYwMbc3","                              ..                                            😔
                        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
217,"In Hof (Bayern) sind es am 13.06.2022 um 17:59Uhr genau 18.2°C, gefühlt sind es 17°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
218,"@rabensteiner3 Ich weiß, ich dreh ja auch durch, wenn ich einen Berner Sennen oder Bernhardiner Welpen sehe. Hatte… https://t.co/zawtpGRnyC","          ß,                       ,                                                           .      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
221,"Mit dem Rad vorbei am Festplatz Bookholt: Aus dem Zelt erklingt ""Albany"", es wird lautstark mitgegrölt. Am Radweg d… https://t.co/mHD7ljOiIl","                                        :                       ""      "",                          ö  .            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
233,RT @LandesEchoPrag: In #Hof fand am vergangenen Pfingstwochenende unter dem Motto „Dialog überwindet Grenzen“ der 72. Sudetendeutsche Tag s…,    #                                                          „       ü                 “       .                      …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
235,"@raechist @iwonalaub Meine Lieblings-Story dazu:
Ukrainier:innen leben bei uns am Hof im Bauernhaus. Bevor sie das… https://t.co/xzMoKn4RNX","                   -          :
         :                                        .              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
236,"In Hof (Bayern) sind es am 13.06.2022 um 16:57Uhr genau 17.4°C, gefühlt sind es 16°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
237,RT @awhamburg: #Recht und #Daten. Wahrheitsfindung in Zeiten von #FakeNews und #AlternativeFacts: Diskussion mit + Keynote von Bundesverfas…, #          #     .                                #             #                :                +                         …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
239,"RT @_laviedeBoheme: Heute ist mal wieder so ein Tag an dem ich am liebsten auf so einer mittelalterlichen Streckbank liegen würde, damit ma…","                                                                                                          ü   ,         …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
243,"In Hof (Bayern) sind es am 13.06.2022 um 16:00Uhr genau 18.8°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
249,"@DrWaumiau Ja genau richtig! Da können die Schlaukinder morgens 10km mit dem Fahrrad zum Einsatzort fahren, 8 Stund… https://t.co/WJ6SnUFQ0D","                  !     ö                                                                        ,        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
250,"In Hof (Bayern) sind es am 13.06.2022 um 14:57Uhr genau 18.9°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
253,"@FWuschelpuschel Ist bei Shelly auch so...
Die ist so lieb, frisst nichtmal Kekse, die offen auf dem Tisch liegen.… https://t.co/DaPNVXPr8q","                        ...
               ,                      ,                               .…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
256,"@RMogyorosy Und das vor dem Karl Marx Hof, den sie am liebsten sofort privatisieren würden, damit ein paar wenige w… https://t.co/GHCzjjAcwF","                               ,                                           ü    ,                        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
261,Mit dem #amhof8 wird der erste Private Members Club nach internationalem Vorbild in Wien eröffnet und sorgt mit dre… https://t.co/cnXoxgFSD1,        #                                                                                  ö                       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
262,"In Hof (Bayern) sind es am 13.06.2022 um 13:59Uhr genau 18.3°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
269,"RT @zach_andrea: 👏🏼 
„… Wenn Industrie-Produktionen nach Rumänien verlagert wurden, kam am Nachmittag der aktuelle Ministerpräsident mit ei…"," 👏🏼 
„…               -                     ä                     ,                                          ä             …",0.0,0.0,neutral,0.0,1.0,0.0,0.0
271,Linienstraßenfest 2022! Am 09.07. - 14-21h - wollen wir ein Sommerfest in der Kleinen Rosenthaler Str und in unsere… https://t.co/A1wySIXBVl,          ß           !      .  . -   -    -                                                                       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
272,"👏🏼 
„… Wenn Industrie-Produktionen nach Rumänien verlagert wurden, kam am Nachmittag der aktuelle Ministerpräsident… https://t.co/MmFeNNykUa","👏🏼 
„…               -                     ä                     ,                                          ä      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
274,"In Hof (Bayern) sind es am 13.06.2022 um 12:56Uhr genau 18.4°C, gefühlt sind es 18°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
284,"Im Vorfeld des Filmfest München wird der 21. Friedenspreis des Deutschen Films - Die Brücke am Dienstag, 21. Juni 2… https://t.co/TBPLpMUCwP","                         ü                 .                                   -       ü               ,   .       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
286,"In Hof (Bayern) sind es am 13.06.2022 um 11:58Uhr genau 18.5°C, gefühlt sind es 18°C. Aktuelles Wetter: 🌧  Leichter Regen. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌧                . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
292,"Polka-Blues mit Goldstück gibt es am Dienstag, 14. Juni, Open-Air im lauschigen Innenhof der Fabrik bei kühlen Getr… https://t.co/nnNnIFqqWn","     -                ü                      ,   .     ,     -                                           ü         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
295,"Stadtgründungsfest #München zum #Stadtgeburtstag am 19. Juni ""Geschichtsforscherspiel für die ganze Familie"" Spiels… https://t.co/koyaAR5noB","       ü           # ü          #                     .      ""                         ü                   ""       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
298,"In Hof (Bayern) sind es am 13.06.2022 um 10:57Uhr genau 18.2°C, gefühlt sind es 17°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
309,"In Hof (Bayern) sind es am 13.06.2022 um 10:01Uhr genau 17.4°C, gefühlt sind es 17°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
326,"In Hof (Bayern) sind es am 13.06.2022 um 09:00Uhr genau 16.1°C, gefühlt sind es 15°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
330,"Wegen des Feiertags treffen wir uns bereits heute, am Montag, um die nächsten Aktionen zu besprechen. Ihr seid herz… https://t.co/2LWPjKLihH","                                                 ,          ,         ä                             .              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
331,Bürgermeister Ludwigs Audienz am türkischen Hof https://t.co/Qz2v51YTMS, ü                                ü                  :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
332,"5. Levina Teerlinc (1510 - 1576), flämische Miniaturistin am englischen Hof unter Heinrich VIII (ja, genau dem…) un… https://t.co/0VReX9Z5yM"," .                 (     -     ),   ä                                                           (  ,          …)   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
333,"In Hof (Bayern) sind es am 13.06.2022 um 07:59Uhr genau 15°C, gefühlt sind es 14°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
334,"In Hof (Bayern) sind es am 13.06.2022 um 06:57Uhr genau 14.3°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
335,Neuer Leiter am Gesundheitsamt Stadt und Landkreis Hof: Dr. Gerhard Fleißner ist neuer Leiter des Gesundheitsamtes… https://t.co/va22u0401j,                                                      :   .             ß                                         …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
336,"In Hof (Bayern) sind es am 13.06.2022 um 06:01Uhr genau 14.3°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
337,"In Hof (Bayern) sind es am 13.06.2022 um 05:01Uhr genau 14.5°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
338,"In Hof (Bayern) sind es am 13.06.2022 um 04:00Uhr genau 14.5°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
339,"In Hof (Bayern) sind es am 13.06.2022 um 02:57Uhr genau 15.3°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
340,"In Hof (Bayern) sind es am 13.06.2022 um 02:01Uhr genau 15.9°C, gefühlt sind es 15°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
341,"In Hof (Bayern) sind es am 13.06.2022 um 00:57Uhr genau 17.3°C, gefühlt sind es 17°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
342,"In Hof (Bayern) sind es am 12.06.2022 um 23:59Uhr genau 18.0°C, gefühlt sind es 17°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
